number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_DROPOUT,params_HIDDEN,params_LAYERS,params_LR,params_MAX_DAYS,params_MIN_DAYS,state
108,0.060453701611243006,2025-10-14 02:23:09.655062,2025-10-14 02:24:28.020811,0 days 00:01:18.365749,32,0.2649276690157004,128,2,0.0001018588871851536,90,14,COMPLETE
109,0.058462609165568565,2025-10-14 02:24:28.021808,2025-10-14 02:25:25.604278,0 days 00:00:57.582470,32,0.18568900906723876,128,2,0.00022054608888786466,75,10,COMPLETE
110,0.08488725218764848,2025-10-14 02:25:25.605188,2025-10-14 02:25:49.855397,0 days 00:00:24.250209,64,0.14675735412363375,64,2,0.0009588979120515066,90,10,PRUNED
111,0.11048811974210872,2025-10-14 02:25:49.856140,2025-10-14 02:26:11.755094,0 days 00:00:21.898954,64,0.2937566689243628,192,2,0.0006085506551964448,45,14,PRUNED
112,0.08895501078271546,2025-10-14 02:26:11.755989,2025-10-14 02:26:49.585016,0 days 00:00:37.829027,16,0.0845117605542291,160,2,0.00016030646098684885,90,7,PRUNED
113,0.08280036369195351,2025-10-14 02:26:49.585848,2025-10-14 02:27:11.985461,0 days 00:00:22.399613,128,0.10201678728388033,64,2,0.00011501674585170292,90,7,PRUNED
114,0.05682157587750205,2025-10-14 02:27:11.986193,2025-10-14 02:28:05.516804,0 days 00:00:53.530611,128,0.10335667347517935,128,2,0.00010965243062507234,90,14,COMPLETE
115,0.05756801873741999,2025-10-14 02:28:05.517735,2025-10-14 02:29:38.038563,0 days 00:01:32.520828,16,0.18036523855965023,192,2,0.0002564582986335544,90,14,COMPLETE
116,0.06802815147385026,2025-10-14 02:29:38.039641,2025-10-14 02:30:00.293403,0 days 00:00:22.253762,128,0.08335041839450645,192,1,0.0001514174617755135,90,10,PRUNED
117,0.06100449022357201,2025-10-14 02:30:00.294136,2025-10-14 02:31:10.164144,0 days 00:01:09.870008,32,0.16894097580436304,64,2,0.00020811766388861583,90,14,COMPLETE
118,0.05570708841175013,2025-10-14 02:31:10.165166,2025-10-14 02:32:02.631995,0 days 00:00:52.466829,32,0.10244812721128516,128,1,0.0003311460730757234,90,14,COMPLETE
119,0.06049478181799275,2025-10-14 02:32:02.633085,2025-10-14 02:32:31.921276,0 days 00:00:29.288191,96,0.44298029067090916,160,2,0.00033302823245472444,30,10,COMPLETE
120,0.059721457547643686,2025-10-14 02:32:31.922328,2025-10-14 02:33:29.846634,0 days 00:00:57.924306,32,0.05802939534736701,128,2,0.0004193581705503555,90,14,COMPLETE
121,0.055327418954613995,2025-10-14 02:33:29.847644,2025-10-14 02:34:19.644721,0 days 00:00:49.797077,32,0.23307503363405813,96,1,0.00042578976574677815,90,14,COMPLETE
122,0.05809245771252544,2025-10-14 02:34:19.645744,2025-10-14 02:35:07.231834,0 days 00:00:47.586090,32,0.30821825607185377,96,1,0.0003396181578269405,90,14,COMPLETE
123,0.04960202786106597,2025-10-14 02:35:07.235029,2025-10-14 02:35:33.226334,0 days 00:00:25.991305,48,0.2378073933124234,96,1,0.00040878245454842457,75,14,PRUNED
124,0.05694537300389818,2025-10-14 02:35:33.227071,2025-10-14 02:36:13.991093,0 days 00:00:40.764022,96,0.09352461408799106,96,1,0.00035491471381512936,90,14,COMPLETE
125,0.05995169810947329,2025-10-14 02:36:13.992056,2025-10-14 02:36:56.095672,0 days 00:00:42.103616,32,0.11425025105300564,96,1,0.0008384283462960974,90,14,COMPLETE
126,0.06310993380634862,2025-10-14 02:36:56.096690,2025-10-14 02:37:27.134916,0 days 00:00:31.038226,32,0.06519436161059465,128,1,0.0006397435020233471,60,14,COMPLETE
127,0.05613559475561863,2025-10-14 02:37:27.135834,2025-10-14 02:38:29.272264,0 days 00:01:02.136430,32,0.07165063410228167,128,1,0.0001413474480433112,90,14,COMPLETE
128,0.06618655682550885,2025-10-14 02:38:29.273553,2025-10-14 02:39:11.155309,0 days 00:00:41.881756,32,0.0690952212702535,128,1,0.0005421623330358857,90,5,COMPLETE
129,0.05143609154231834,2025-10-14 02:39:11.156265,2025-10-14 02:39:33.357729,0 days 00:00:22.201464,128,0.23310977554253448,96,1,0.0001246545835422924,90,14,PRUNED
130,0.05652281962724346,2025-10-14 02:39:33.358438,2025-10-14 02:40:37.232918,0 days 00:01:03.874480,32,0.12255945705663521,128,1,0.0001302550501311734,90,14,COMPLETE
131,0.05745032454033248,2025-10-14 02:40:37.233891,2025-10-14 02:41:26.322639,0 days 00:00:49.088748,32,0.0006836057613018587,128,1,0.00021892237711709458,90,14,COMPLETE
132,0.05708795602115299,2025-10-14 02:41:26.323758,2025-10-14 02:42:31.066833,0 days 00:01:04.743075,32,0.1641258298041049,128,1,0.00016375225123911025,90,14,COMPLETE
133,0.06229121187001824,2025-10-14 02:42:31.067797,2025-10-14 02:43:17.136160,0 days 00:00:46.068363,32,0.15449742482151468,128,1,0.0001677474412095137,75,14,COMPLETE
134,0.057404037574671794,2025-10-14 02:43:17.137381,2025-10-14 02:43:59.505951,0 days 00:00:42.368570,48,0.09589113611106556,128,1,0.0003727892909796564,90,14,COMPLETE
135,0.0678087029791359,2025-10-14 02:43:59.506780,2025-10-14 02:44:29.815608,0 days 00:00:30.308828,32,0.15115646593266188,192,2,0.0019590156660776506,30,14,COMPLETE
136,0.05493451087491181,2025-10-14 02:44:29.816585,2025-10-14 02:44:54.632999,0 days 00:00:24.816414,96,0.22845621129132454,192,2,0.00010660904009099248,75,14,PRUNED
137,0.08363680846910174,2025-10-14 02:44:54.633818,2025-10-14 02:45:16.950682,0 days 00:00:22.316864,32,0.04941004552997487,128,2,0.00017281646398554463,30,14,PRUNED
138,0.07456229484965861,2025-10-14 02:45:16.951461,2025-10-14 02:45:35.304744,0 days 00:00:18.353283,64,0.33016956367720707,192,1,0.00013001519318381322,30,14,PRUNED
139,0.060164159035491126,2025-10-14 02:45:35.305461,2025-10-14 02:46:11.992448,0 days 00:00:36.686987,96,0.1926284238604828,192,2,0.0028522590943100253,90,14,COMPLETE
140,0.11727641169169936,2025-10-14 02:46:11.993533,2025-10-14 02:46:32.389680,0 days 00:00:20.396147,32,0.06620027412512064,96,1,0.00011575113237332996,45,14,PRUNED
141,0.0559467407220807,2025-10-14 02:46:32.390446,2025-10-14 02:47:55.734435,0 days 00:01:23.343989,32,0.02698336325132204,192,2,0.00013582614125548756,90,14,COMPLETE
142,0.07372931509472877,2025-10-14 02:47:55.735432,2025-10-14 02:48:14.437684,0 days 00:00:18.702252,128,0.06768564014658705,192,2,0.00026494772393367735,30,14,PRUNED
143,0.05731214971423763,2025-10-14 02:48:14.439869,2025-10-14 02:48:48.300809,0 days 00:00:33.860940,32,0.06231872694063023,192,2,0.0001246669598757839,75,14,PRUNED
