number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_DROPOUT,params_HIDDEN,params_LAYERS,params_LR,params_MAX_DAYS,params_MIN_DAYS,state
85,0.29435140133639914,2025-10-12 10:30:47.139090,2025-10-12 10:30:50.945371,0 days 00:00:03.806281,16,0.392474683591237,128,3,0.004363580058282169,30,10,COMPLETE
86,0.3078391521404951,2025-10-12 10:30:50.946293,2025-10-12 10:30:55.197687,0 days 00:00:04.251394,16,0.29690016185484924,128,3,0.0027562436251073654,30,10,COMPLETE
87,0.3016888819075944,2025-10-12 10:30:55.200078,2025-10-12 10:30:59.782827,0 days 00:00:04.582749,16,0.46789593794557915,128,3,0.0034215853192023455,45,10,COMPLETE
88,0.3063180858423228,2025-10-12 10:30:59.783956,2025-10-12 10:31:02.705148,0 days 00:00:02.921192,16,0.4568953460315246,64,3,0.004787178885630133,30,10,COMPLETE
89,0.31727837522824603,2025-10-12 10:31:02.706055,2025-10-12 10:31:04.952514,0 days 00:00:02.246459,64,0.42000803725605107,128,2,0.0037861762200217084,30,10,COMPLETE
90,0.30723748301621967,2025-10-12 10:31:04.953335,2025-10-12 10:31:09.608502,0 days 00:00:04.655167,16,0.47962092448521715,128,3,0.0019520416263862734,45,10,COMPLETE
91,0.509095169834255,2025-10-12 10:31:09.609706,2025-10-12 10:31:15.103770,0 days 00:00:05.494064,96,0.4645642292071576,192,3,0.0019886468629609854,30,5,PRUNED
92,0.31975062750456795,2025-10-12 10:31:15.104602,2025-10-12 10:31:18.666597,0 days 00:00:03.561995,16,0.3059581852831217,96,3,0.0037930931889836915,45,10,COMPLETE
93,0.304311270515124,2025-10-12 10:31:18.667477,2025-10-12 10:31:21.698292,0 days 00:00:03.030815,48,0.49951296125320727,192,3,0.0026561964417509284,75,14,COMPLETE
94,0.3001097549117415,2025-10-12 10:31:21.699809,2025-10-12 10:31:27.047473,0 days 00:00:05.347664,16,0.34401963209802,128,3,0.002458437099306396,90,7,COMPLETE
95,0.3043530969708054,2025-10-12 10:31:27.048322,2025-10-12 10:31:31.895371,0 days 00:00:04.847049,16,0.23559582486847913,128,3,0.0019024341741201208,90,7,COMPLETE
96,0.4057956076784676,2025-10-12 10:31:31.896224,2025-10-12 10:31:38.047757,0 days 00:00:06.151533,128,0.4189846331934574,128,3,0.002999726093445435,90,5,PRUNED
97,0.3161140978336334,2025-10-12 10:31:38.048521,2025-10-12 10:31:40.680329,0 days 00:00:02.631808,128,0.47313785272262376,192,3,0.0019964692610111036,60,7,COMPLETE
98,0.4643708818099078,2025-10-12 10:31:40.681144,2025-10-12 10:31:42.682718,0 days 00:00:02.001574,16,0.37383134134355855,128,3,0.0011828584597354868,90,21,PRUNED
99,0.35296364625295,2025-10-12 10:31:42.683586,2025-10-12 10:31:45.138342,0 days 00:00:02.454756,16,0.30132450749970346,128,3,0.003960913293755276,75,28,COMPLETE
